189.0,144.0,9,0.0,0.0.1,0.0.2,0.0.3,0.0.4,0.0.5,0.0.6,0.0.7,0.0.8,0.0.9,0.0.10,0.0.11,0.0.12,0.0.13,0.0.14,0.0.15,0
161.0,135.0,9,0.0,0.0,0.0555555629999999,0.13608278,0.11111113,0.17213261,1.2592591999999998,0.7777778000000001,3.0,0.0,-1.4444444,5.222222299999999,-3.7777777,3.0,1.0,-1.8222142,0
209.0,94.0,9,0.0,0.0,1.0000002,0.7601168,0.6111111,0.49065334,9.111111,5.888889,15.222222,6.222222299999999,-9.666667,18.333334,-8.666667,15.222222,0.6197129,-2.1293402,0
219.0,176.0,9,0.0,0.11111111,2.1111119,1.857917,5.111111,2.8414931,60.29629499999999,53.33333199999999,75.66667,51.88889,-20.88889,46.11111,-25.222221,75.66667,0.31446242,-2.0306482,1
17.0,204.0,9,0.0,0.0,2.0000007,1.2823583,2.1666667,0.7527733,57.25926,50.88889,71.22222,49.666668,-19.11111,41.88889,-22.777779,71.22222,0.3026710999999999,-2.0373724,1
23.0,188.0,9,0.0,0.0,1.6666673,0.4888878,7.388889999999999,37.218513,30.592592,27.444445,37.77778,26.555555,-9.444445,21.555555,-12.111111,37.77778,0.28414816,-2.0145087,1
226.0,131.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
182.0,186.0,9,0.11111111,0.0,3.666666,2.0439608,1.7777767,1.2412661,48.444443,43.77778,59.88889,41.666668,-14.0,34.333332,-20.333334,59.88889,0.30452195,-1.9730555,1
249.0,178.0,9,0.0,0.0,2.277778,1.7690756,5.2222214000000005,4.933632,47.962963,42.666668,58.88889,42.333336,-15.888889,32.77778,-16.88889,58.88889,0.2898632,-2.102536,1
58.0,140.0,9,0.0,0.0,0.055555556,0.01851852,0.22222225,0.029629627,0.25925925,0.0,0.7777778000000001,0.0,-0.7777778000000001,1.5555556,-0.7777778000000001,0.7777778000000001,0.7777778000000001,-2.0943952,0
195.0,161.0,9,0.0,0.0,2.1111107,1.8074051,10.499999,91.32222,41.48148,36.0,51.11111,37.333336,-16.444445,28.888890000000004,-12.444445,51.22222,0.29470626,-2.3165061,1
223.0,62.0,9,0.0,0.0,0.3333334,0.29814243,0.44444442,0.50184846,6.4444447,4.111111,11.444445,3.7777777,-7.0,15.0,-8.0,11.444445,0.6703704,-2.0487173,0
137.0,182.0,9,0.0,0.0,1.8333334,3.8555553,3.6111107,9.218522,34.925926000000004,31.444445,42.88889,30.444445,-10.444445,23.88889,-13.444445000000002,42.88889,0.28575617,-2.0011246,1
142.0,182.0,9,0.0,0.0,2.4999990000000003,1.0999985,2.277777,3.618518,34.51852,31.555555,42.22222,29.777779,-8.888889,23.11111,-14.222222,42.22222,0.29320765,-1.9430385,1
35.0,189.0,9,0.0,0.0,2.5555544,2.8740702,4.5,15.366663,31.925926,29.0,38.555557,28.222221,-8.777778,19.88889,-11.111111,38.555557,0.26298115,-2.0222268,1
243.0,94.0,9,0.0,0.0,0.6666666,0.31111112,0.22222221,0.029629631,1.1851851999999998,0.22222222,3.2222223,0.11111111,-2.8888888,6.111111,-3.2222223,3.2222223,0.9777778,-2.0712416,0
139.0,185.0,9,0.0,0.0,1.9999994,0.63245475,1.222222,1.9051588,59.148148,52.22222,73.44444,51.77778,-20.777779,42.88889,-22.11111,73.44444,0.29643956,-2.0738695,1
25.0,155.0,9,0.0,0.0,5.7222230000000005,99.75187,18.0,151.68887,14.333332999999998,13.0,18.666668,11.333333,-4.0,13.0,-9.0,21.444445,0.64629805,-1.7974348999999998,0
145.0,185.0,9,0.11111111,0.0,2.7777767000000004,2.2574970000000003,2.2222214,1.9512575,56.25926,49.88889,69.88889,49.0,-19.11111,40.88889,-21.777779,69.88889,0.30228263,-2.0510557,1
203.0,133.0,9,0.0,0.0,0.055555556,0.13608277,0.055555556,0.13608277,0.2962962999999999,0.0,0.8888889000000001,0.0,-0.8888889000000001,1.7777778000000002,-0.8888889000000001,0.8888889000000001,0.8888889000000001,-2.0943952,0
61.0,92.0,9,0.0,0.0,1.2777777,1.0628407,0.55555534,0.6206325,17.25926,12.888889,25.777779,13.111111,-13.111111,25.555555,-12.444445,25.777779,0.49969473,-2.11184,0
202.0,140.0,9,0.0,0.0,0.72222215,0.49065349,0.44444445,0.34426528,1.037037,0.7777778000000001,1.8888888,0.44444445,-0.7777778000000001,2.5555556,-1.7777778000000002,1.8888888,0.8148148000000001,-1.8388771,0
53.0,134.0,9,0.0,0.0,2.1666667,0.3,0.27777767,0.018518496,6.962963,4.666667,11.222222,5.0,-6.888889,12.777778,-5.888889,11.222222,0.5872341,-2.1384587,0
161.0,154.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
239.0,93.0,9,0.0,0.0,3.4444440000000003,13.496301,1.0555555,0.86296237,14.407407999999998,9.888889,22.88889,10.444445,-13.555554999999998,25.444445,-11.888889,22.88889,0.57700235,-2.1374934,0
117.0,137.0,9,0.0,0.0,0.22222225,0.07407406,0.6666667,0.17777774,3.1111112000000003,1.5555556,6.3333335,1.4444444,-4.6666665,9.666667,-5.0,6.3333335,0.77248675,-2.0750706,0
205.0,106.0,9,0.0,0.0,0.7777776999999999,0.4554202999999999,0.3888893,0.1360822,17.481482,14.111111,24.0,14.333332999999998,-10.111111,19.555555,-9.444445,24.0,0.41640097,-2.1176713,0
235.0,196.0,9,0.0,0.0,1.6666666,1.333334,2.222222,1.1482682,47.25926,41.77778,58.55555699999999,41.444443,-16.444445,33.88889,-17.444445,58.55555699999999,0.29423782,-2.0746155,1
174.0,145.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
87.0,196.0,9,0.11111111,0.0,1.3333321000000002,0.8692278,2.222222,1.6688869,61.59259399999999,55.0,75.66667,54.11111,-19.777779,42.22222,-22.444445,75.66667,0.28752622,-2.0487363000000003,1
189.0,68.0,9,0.0,0.0,1.1111113,0.58373,1.0555557,0.5340273,6.888889,5.6666665,10.333334,4.666667,-3.6666667,10.333333,-6.666666499999999,10.333334,0.534151,-1.780255,0
133.0,141.0,9,0.0,0.0,0.11111111,0.17213261,0.11111113,0.1721326,0.074074075,0.0,0.22222222,0.0,-0.22222222,0.44444445,-0.22222222,0.22222222,0.22222222,-2.0943952,0
28.0,188.0,9,0.0,0.0,1.4444441,1.4962955,5.111111,19.007412,29.962963,26.888890000000004,36.444443,26.555555,-9.222222,19.444445,-10.222222,36.444443,0.2758629,-2.083566,1
253.0,150.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
210.0,114.0,9,0.0,0.0,1.2777778,1.3074073,0.61111087,0.06296301,16.185184,11.444445,25.0,12.111111,-14.222222,26.444445,-12.222222,25.0,0.5462071999999999,-2.1416595000000003,0
138.0,188.0,9,0.0,0.0,2.0555565,1.3567389,1.1111113,0.75030893,60.33333199999999,53.55555699999999,74.888885,52.55555699999999,-20.333334,43.666668,-23.333334,74.888885,0.29951125,-2.047211,1
119.0,153.0,9,0.0,0.0,5.0555553,5.539421,0.055555504,0.13608263,3.3703704,3.0,3.8888888,3.2222223,-1.1111112,1.5555556,-0.44444445,3.8888888,0.08501683,-2.2217164,0
179.0,162.0,9,0.0,0.0,1.9444447,1.3074076,14.055556,5.929622,40.296295,34.666668,49.22222,37.0,-16.88889,26.777779,-9.888889,49.22222,0.28965172,-2.3411982000000005,1
77.0,135.0,9,0.0,0.0,0.22222221,0.029629624,0.22222221,0.029629624,0.7777778000000001,0.0,2.3333335,0.0,-2.3333333,4.6666665,-2.3333333,2.3333335,1.0,-2.0943952,0
47.0,189.0,9,0.0,0.0,2.2777774,4.551853700000001,5.8888893,14.6074095,29.62963,26.777779,36.555557,25.555555,-8.555555,20.777779,-12.222222,36.555557,0.29741284,-1.9545742,1
195.0,161.0,9,0.0,0.0,2.1111107,1.8074051,10.499999,91.32222,41.48148,36.0,51.11111,37.333336,-16.444445,28.888890000000004,-12.444445,51.22222,0.29470626,-2.3165061,1
250.0,196.0,9,0.0,0.0,1.4999994,1.5018506,2.2777767000000004,1.2186811000000002,47.77778,42.666668,58.77778000000001,41.88889,-15.333332999999998,33.0,-17.666666,58.77778000000001,0.28913772,-2.0459957,1
161.0,190.0,9,0.0,0.0,3.7777774,2.0940847,4.5555553,3.7277741,58.11111,51.666668,71.111115,51.555557,-19.333334,39.0,-19.666666,71.111115,0.28591606,-2.102898,1
231.0,91.0,9,0.0,0.0,0.4999999,0.27888656,0.5555554,0.17213255,6.0,4.5555553,9.777778,3.6666667,-4.3333335,11.333333,-7.0,9.777778,0.62065095,-1.9349097,0
241.0,135.0,9,0.0,0.0,0.22222225,0.029629627,0.16666667,0.07777778,0.14814815,0.0,0.44444445,0.0,-0.44444445,0.8888889000000001,-0.44444445,0.44444445,0.33333334,-2.0943952,0
206.0,12.0,9,0.0,0.0,2.6111112000000003,1.4819909,4.5,3.3582406,11.444445,8.444445,17.666667999999998,8.222222,-9.0,18.666666,-9.666667,17.666667999999998,0.5437746999999999,-2.0644825,0
78.0,201.0,9,0.0,0.0,2.8333333,2.6562307,4.9999995,4.071583,56.44444300000001,51.444443,68.66667,49.22222,-15.0,36.666668,-21.666666,68.66667,0.28042978,-1.9694558,1
226.0,90.0,9,0.0,0.0,0.77777773,0.62063277,0.38888884,0.2509243,7.185185000000001,5.111111,12.111111,4.3333335,-6.222222299999999,14.777778,-8.555555,12.111111,0.6410182,-1.9895461,0
225.0,181.0,9,0.0,0.0,1.1666666,0.86281204,1.8333327,1.3291601999999998,55.33333199999999,49.0,68.77778,48.22222,-19.0,40.333332,-21.333334,68.77778,0.30000642,-2.0531886000000004,1
201.0,183.0,9,0.0,0.0,1.888888,1.9167883,2.333334,1.7888557,52.629630000000006,47.444443,65.111115,45.333332,-15.555554999999998,37.444443,-21.88889,65.111115,0.3037197,-1.9819108,1
7.0,203.0,9,0.11111111,0.11111111,3.8888881,2.8570898,5.4444447,2.7460412999999995,54.0,47.666668,67.66667,46.666668,-19.0,41.0,-22.0,67.66667,0.31489635,-2.0400128,1
33.0,90.0,9,0.11111111,0.0,0.49999985,0.4082481,1.8333335,0.5477228,16.666666,11.888889,25.777779,12.333333,-14.333332999999998,27.333334000000004,-13.0,25.777779,0.53911555,-2.1259756000000003,0
125.0,149.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
104.0,191.0,9,0.0,0.0,3.222222,1.9739053,3.777778,2.9033842,63.074074,55.33333199999999,79.22222,54.66666800000001,-23.222221,48.444443,-25.222221,79.22222,0.31158692,-2.0659478,1
18.0,204.0,9,0.0,0.0,2.5555553,1.2049277,2.7777774,1.1482678999999998,57.88889,51.444443,72.0,50.22222,-19.333334,42.333332,-23.0,72.0,0.30252522,-2.0385435000000003,1
161.0,147.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
169.0,136.0,9,0.0,0.0,0.27777782,0.06296299,0.8333333,0.21111113,2.074074,0.6666667,4.888889,0.6666667,-4.222222299999999,8.444445,-4.222222299999999,4.888889,0.87751323,-2.0943952,0
9.0,130.0,9,0.0,0.0,0.055555582,0.018518535,2.611111,6.240745,1.7407408,1.0,3.2222223,1.0,-2.2222223,4.4444447,-2.2222223,3.2222223,0.5509259,-2.0943952,0
209.0,191.0,9,0.0,0.11111111,3.0555553,2.3037815,5.722222,6.071487,48.22222,43.88889,58.66666800000001,42.11111,-13.0,31.333334000000004,-18.333334,58.66666800000001,0.27976418,-1.964901,1
204.0,161.0,9,0.0,0.0,1.2777799,0.5074075,9.222222,73.0963,44.074074,38.0,54.55555699999999,39.666668,-18.222221,31.444445,-13.222222,54.55555699999999,0.3081042999999999,-2.2382925,1
65.0,176.0,9,0.0,0.0,2.8888886,1.4707015,1.5,1.1690452,49.74074,45.22222,61.0,43.0,-13.555554999999998,33.77778,-20.222221,61.0,0.2947869999999999,-1.9657031000000005,1
200.0,193.0,9,0.0,0.0,2.555556,2.0403337,4.6111107,3.5926886,41.185184,37.444443,50.0,36.11111,-11.222222,26.444445,-15.222222,50.0,0.27987626,-1.9958013,1
99.0,184.0,9,0.0,0.0,1.8333327,3.2777793,7.944443,63.35185,31.518518,27.777779,38.77778,28.0,-11.222222,21.777779,-10.555555,38.77778,0.28044972,-2.1831248,1
118.0,180.0,9,0.0,0.0,1.9444447,1.4819913,3.1111114,1.0886629,48.555557,44.11111,59.0,42.555557,-13.333332999999998,31.333334000000004,-18.0,59.0,0.27882218,-1.9960423,1
97.0,90.0,9,0.0,0.0,1.8888892,2.5629632,3.6111114,8.507408999999999,20.148148000000003,15.666667000000002,29.0,15.777778,-13.444445000000002,26.555555,-13.111111,29.0,0.4652779999999999,-2.101515,0
194.0,178.0,9,0.0,0.0,1.222222,1.0518546,8.0,12.577775,33.666668,29.666666,41.88889,29.444445,-12.0,24.666666,-12.666667,41.88889,0.29696295,-2.103758,1
38.0,189.0,9,0.0,0.0,1.0000006,0.22222213,6.2222230000000005,33.3185,29.074074,26.333334000000004,35.22222,25.666666,-8.222222,18.444445,-10.222222,35.22222,0.2712077,-2.0491476000000004,1
241.0,145.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
190.0,186.0,9,0.0,0.11111111,2.722222,2.2451591,6.0555553,2.8159592,50.074074,45.666668,60.22221999999999,44.333332,-13.222222,30.444445,-17.222220999999998,60.22221999999999,0.26619545,-2.0288115,1
175.0,188.0,9,0.0,0.0,2.9999993,2.5733685,2.3333328,1.2995725,55.77778000000001,49.666668,69.111115,48.555557,-18.333334,40.0,-21.666666,69.111115,0.29629385,-2.0396667,1
215.0,182.0,9,0.0,0.0,2.5555553,1.4707013,2.7222226000000003,1.9823296,54.185184,48.555557,67.22222,46.77778,-16.88889,39.11111,-22.222221,67.22222,0.30405003,-2.0040817,1
222.0,93.0,9,0.0,0.0,1.7222223,0.0629626,0.16666669,0.033333343,2.4444444,1.0,5.4444447,0.8888889000000001,-4.3333335,9.0,-4.6666665,5.4444447,0.8783950999999999,-2.0750706,0
54.0,133.0,9,0.0,0.0,1.5555557,1.0074074,0.50000006,0.3444443,5.3703704000000005,3.6666667,9.0,3.4444444,-5.111111,10.888889,-5.777777700000001,9.0,0.6304714,-2.0480003,0
83.0,96.0,9,0.0,0.0,0.49999967,0.45946804,0.6666663,0.5163983,19.592592,15.222222,28.444445,15.111111,-13.111111,26.555555,-13.444445000000002,28.444445,0.4727645,-2.0860834,0
223.0,161.0,9,0.0,0.0,1.3888893,3.040736,8.999999,31.022234,42.037037,36.0,52.22222,37.88889,-18.11111,30.555555,-12.444445,52.22222,0.30841646,-2.282295,1
244.0,194.0,9,0.0,0.0,1.722222,1.14342,2.277778,2.03761,49.74074,44.444443,61.66666800000001,43.11111,-15.888889,35.77778,-19.88889,61.66666800000001,0.30085307,-2.0218375,1
170.0,88.0,9,0.0,0.0,0.72222203,0.3896814,0.8333333,0.4594679,22.333334,18.222221,29.333334000000004,19.444445,-12.333333,21.0,-8.666667,29.333334000000004,0.3786151,-2.2082899,0
215.0,84.0,9,0.0,0.0,0.33333334,0.29814252,0.3888893,0.3277306,17.11111,13.0,24.777779,13.555554999999998,-12.333333,23.0,-10.666667,24.777779,0.475,-2.1438966,0
247.0,92.0,9,0.0,0.0,0.88888884,0.5185184,0.44444433,0.118518606,12.074074,7.5555553,20.555555,8.111112,-13.555554999999998,25.444445,-11.888889,20.555555,0.6321268,-2.1378512,0
136.0,92.0,9,0.0,0.0,8.055553999999999,44.774082,1.0,0.17777748,15.407407999999998,11.666667,22.666666,11.888889,-11.222222,21.777779,-10.555555,22.666666,0.53354967,-2.1132734,0
93.0,190.0,9,0.0,0.0,5.5000014,1.8226972,2.6111114,3.234651,53.59259399999999,47.333332,66.88889,46.555557,-18.777779,39.88889,-21.11111,66.88889,0.3036014999999999,-2.052546,1
165.0,186.0,9,0.0,0.0,2.5555546,1.5729187,2.0,1.1737879999999998,49.51852,45.11111,61.11111,42.333336,-13.222222,34.77778,-21.555555,61.11111,0.3072572,-1.9408131,1
142.0,183.0,9,0.11111111,0.0,1.0,0.8692274999999999,1.5555553,1.4857352,43.185184,40.22222,52.0,37.333336,-8.888889,26.444445,-17.555555,52.0,0.28154,-1.8877307,1
59.0,135.0,9,0.0,0.0,0.16666667,0.18257421,0.055555556,0.13608277,0.4814814999999999,0.0,1.4444444,0.0,-1.4444444,2.8888888,-1.4444444,1.4444444,1.0,-2.0943952,0
45.0,111.0,9,0.0,0.0,0.49999967,0.34960282,0.9999998,0.7888104,16.11111,12.222222,23.777779,12.333333,-11.666667,23.0,-11.333333,23.777779,0.4898965999999999,-2.1006706000000004,0
208.0,90.0,9,0.0,0.0,2.8888886,2.5629659,0.72222215,0.06296298,5.148148,2.7777777,10.0,2.6666667,-7.111111,14.555554999999998,-7.4444447,10.0,0.79721206,-2.073429,0
214.0,84.0,9,0.0,0.0,0.22222202,0.27216527,0.44444466,0.34426498,17.185184,13.0,24.88889,13.666667000000002,-12.555555,23.11111,-10.555555,24.88889,0.47722223,-2.152852,0
181.0,162.0,9,0.0,0.0,2.6666653,7.155550999999999,13.388888,9.662939,42.185184,36.444443,51.333332,38.77778,-17.222220999999998,27.444445,-10.222222,51.333332,0.28552282,-2.3274822,1
166.0,135.0,9,0.0,0.0,0.44444442,0.2721655,0.22222221,0.4036867,1.4074074,0.7777778000000001,3.3333333,0.11111111,-1.8888888,5.777777700000001,-3.8888888,3.3333333,0.9722222,-1.8807242,0
139.0,187.0,9,0.0,0.0,2.055556,1.1238163,1.8333334,1.0697875,60.44444300000001,53.66666800000001,74.77778,52.88889,-20.333334,43.0,-22.666666,74.77778,0.29269224,-2.0582106,1
222.0,145.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
177.0,130.0,9,0.0,0.0,0.055555552,0.13608275,0.22222225,0.27216554,1.1851851999999998,0.6666667,2.8888888,0.0,-1.5555556,5.111111,-3.5555556000000004,2.8888888,1.0,-1.8611541,0
237.0,91.0,9,0.0,0.0,0.61111087,0.018518543,0.61111087,0.19629624,12.148149,7.5555553,20.666668,8.222222,-13.777778,25.555555,-11.777778,20.666668,0.63446367,-2.1475708,0
48.0,202.0,9,0.0,0.11111111,3.3888886,1.6250361999999998,4.8333325,4.091997,58.0,52.0,71.0,51.0,-18.0,39.0,-21.0,71.0,0.2845155,-2.0459433,1
211.0,107.0,9,0.11111111,0.0,2.5555556,2.251853,2.0555558,2.818519,16.74074,11.777778,25.777779,12.666667,-14.888889,27.11111,-12.222222,25.777779,0.5471734,-2.1594636,0
105.0,193.0,9,0.0,0.0,3.222222,1.9051597,2.8888893,2.1773255,60.11111,53.11111,75.111115,52.11111,-21.0,45.0,-24.0,75.111115,0.30846536,-2.047766,1
118.0,182.0,9,0.11111111,0.0,1.777778,1.293861,2.500002,1.42595,45.0,41.666668,54.33333199999999,39.0,-10.0,28.0,-18.0,54.33333199999999,0.28187475,-1.9106771,1
198.0,183.0,9,0.0,0.0,1.0555546999999998,1.1816497,3.3888881,1.5974506000000002,54.037037,48.88889,66.55556,46.666668,-15.444445000000002,37.555557,-22.11111,66.55556,0.2986217,-1.9749589,1
218.0,178.0,9,0.11111111,0.0,0.8333326999999999,0.54772234,1.1111094,0.5443307,59.629630000000006,52.44444300000001,75.22222,51.22222,-21.555555,46.77778,-25.222221,75.22222,0.31899637,-2.0405545,1
140.0,188.0,9,0.0,0.0,2.0,2.1081848,3.0555546,2.4981472,61.66666800000001,54.44444300000001,76.55556,54.0,-21.666666,44.666668,-23.0,76.55556,0.29562417,-2.074028,1
178.0,35.0,9,0.0,0.0,0.4444444999999999,0.34426528,0.3888887,0.25092396,13.481482000000002,10.333334,19.222221,10.888889,-9.444445,17.222220999999998,-7.777777700000001,19.222221,0.4592878999999999,-2.1533325,0
119.0,191.0,9,0.0,0.0,3.11111,2.9489486,5.2222233000000005,3.4297178,59.59259399999999,52.333332,75.22222,51.22222,-21.777779,46.88889,-25.11111,75.22222,0.31901047,-2.047053,1
203.0,182.0,9,0.0,0.0,3.722222,2.576964,3.6111114,1.705112,54.925926,49.444443,68.111115,47.22222,-16.444445,39.555557,-23.11111,68.111115,0.3067216,-1.9803478,1
205.0,190.0,9,0.0,0.0,1.2777773,0.9981452,1.6111107,1.1238158,49.48148,44.77778,60.66666800000001,43.0,-14.111111,33.555557,-19.444445,60.66666800000001,0.29078844,-1.9875989,1
133.0,182.0,9,0.0,0.0,2.5000012000000003,5.4555516,8.666666000000001,71.24446999999999,29.777779,27.222221,35.444447,26.666666,-7.666666499999999,17.0,-9.333333,35.88889,0.25607783,-2.2177355,1
142.0,182.0,9,0.0,0.0,2.4999990000000003,1.0999985,2.277777,3.618518,34.51852,31.555555,42.22222,29.777779,-8.888889,23.11111,-14.222222,42.22222,0.29320765,-1.9430385,1
84.0,200.0,9,0.0,0.0,4.722221,2.7032206000000003,2.5,1.5311576999999998,56.66666800000001,50.666668,70.22222,49.11111,-18.0,40.666668,-22.666666,70.22222,0.30081734,-2.0153737,1
174.0,113.0,9,0.0,0.0,2.4999993,1.01111,0.9999997,0.9333328000000002,31.777779,24.444445,43.77778,27.11111,-22.0,36.0,-14.0,43.77778,0.4415064999999999,-2.2388027000000004,0
204.0,194.0,9,0.0,0.0,2.6111114,1.9254627,5.1111107,3.4167333,41.037037,37.0,49.77778,36.333336,-12.111111,26.222221,-14.111111,49.77778,0.27541482,-2.0452008000000004,1
34.0,131.0,9,0.0,0.0,0.3333333,0.17777775,0.72222215,0.5518518,0.8148148000000001,0.33333334,1.8888888,0.22222222,-1.4444444,3.2222223,-1.7777778000000002,1.8888888,0.9259259,-2.0561552,0
178.0,183.0,9,0.11111111,0.0,2.7222214,2.398302,4.6666665,3.6998506,55.74074,49.666668,69.66667,47.88889,-18.222221,41.77778,-23.555555,69.66667,0.31236586,-2.0051956000000004,1
57.0,199.0,9,0.0,0.0,3.833334,2.647851,6.3888893,3.4667745,54.962963,47.88889,69.22222,47.77778,-21.222221,42.77778,-21.555555,69.22222,0.31700587,-2.0847538,1
96.0,141.0,9,0.0,0.0,1.5555555,0.7407406999999999,0.44444445,0.11851848,4.962962999999999,3.1111112000000003,8.777778,3.0,-5.5555553,11.444445,-5.888889,8.777778,0.6652397,-2.0750706,0
224.0,190.0,9,0.0,0.0,2.8888886,2.1361103,3.0000007,1.8499246,47.48148,42.444443,58.66666800000001,41.333336,-15.111111,33.555557,-18.444445,58.66666800000001,0.2956214,-2.025942,1
254.0,159.0,9,0.0,0.0,3.5555553,7.540739999999999,14.833332999999998,152.7,36.62963,31.333334000000004,46.22222,32.333336,-15.888889,28.777779,-12.888889,46.22222,0.29484537,-2.316872,1
248.0,200.0,9,0.0,0.0,1.388888,0.9525792,1.777778,1.1674607,46.11111,41.333336,56.55555699999999,40.444443,-14.333332999999998,31.333334000000004,-17.0,56.55555699999999,0.28666258,-2.0380163,1
2.0,171.0,9,0.0,0.0,1.9444447,1.2186808999999998,3.6666667,3.1269426,45.77778,41.0,56.33333199999999,40.0,-14.333332999999998,31.666666,-17.333334,56.33333199999999,0.28798285,-2.0329285,1
189.0,144.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
129.0,188.0,9,0.0,0.0,3.6666667,2.0110817,4.6111107,2.4075518,61.074074,53.77778000000001,76.0,53.44444300000001,-21.88889,44.77778,-22.88889,76.0,0.30013013,-2.0790954,1
47.0,89.0,9,0.0,0.0,0.55555564,0.17213255,3.611111,3.83792,14.222222,10.222222,22.11111,10.333334,-12.0,23.666666,-11.666667,22.11111,0.5488248,-2.1073112000000003,0
253.0,201.0,9,0.0,0.0,2.9999993,2.6915498,2.8333328,2.3357134,43.962963,39.22222,53.88889,38.77778,-14.222222,29.777779,-15.555554999999998,53.88889,0.2808297999999999,-2.0678604,1
96.0,196.0,9,0.0,0.0,3.4999988,1.2605116000000005,7.3888893,3.6782641,63.51852,56.0,79.111115,55.44444300000001,-22.555555,46.77778,-24.222221,79.111115,0.30158615,-2.0704408,1
83.0,198.0,9,0.0,0.0,2.3888886,1.4969089,4.833334,3.0092454,59.77778000000001,53.11111,74.0,52.22222,-20.0,42.666668,-22.666666,74.0,0.2963139,-2.0505745,1
157.0,85.0,9,0.0,0.0,1.2222223,1.2412657,0.22222233,0.17213264,18.925926,14.555554999999998,26.888890000000004,15.333332999999998,-13.111111,23.88889,-10.777778,26.888890000000004,0.45902446,-2.1609125,0
211.0,130.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
170.0,113.0,9,0.0,0.0,2.833333,0.62360847,1.222222,0.68853045,28.333334000000004,24.333334,34.88889,25.777779,-12.0,19.666666,-7.666666499999999,34.88889,0.30207062,-2.2362506,0
87.0,196.0,9,0.11111111,0.0,1.3333321000000002,0.8692278,2.222222,1.6688869,61.59259399999999,55.0,75.66667,54.11111,-19.777779,42.22222,-22.444445,75.66667,0.28752622,-2.0487363000000003,1
240.0,195.0,9,0.0,0.0,1.8888887,1.1674597,1.8333346,1.7094509999999998,48.851852,43.22222,60.66666800000001,42.666668,-16.88889,35.444443,-18.555555,60.66666800000001,0.3003628,-2.0630436000000003,1
206.0,64.0,9,0.0,0.0,0.055555504,0.13608263,0.27777776,0.13608277,5.703704,3.6666667,10.333334,3.1111112000000003,-6.111111,13.888889,-7.777777700000001,10.333334,0.6979798,-2.015428,0
161.0,144.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
226.0,176.0,9,0.0,0.0,3.0555546,3.2756119,2.3888893,2.870668,56.925926,50.444443,71.44444,48.88889,-19.444445,43.555557,-24.11111,71.44444,0.3158616,-2.0217843,1
22.0,200.0,9,0.0,0.0,2.8888874,2.4098568,4.8333325,2.622552,54.70370500000001,47.88889,69.0,47.22222,-20.444445,42.88889,-22.444445,69.0,0.3173622,-2.0656626,1
183.0,139.0,9,0.0,0.0,0.16666667,0.18257418,0.22222221,0.27216554,1.3703704,0.8888889000000001,3.2222223,0.0,-1.4444444,5.5555553,-4.111111,3.2222223,1.0,-1.8030714,0
110.0,196.0,9,0.0,0.11111111,3.666666,1.8618978,6.888888000000001,4.861030599999999,52.481480000000005,46.88889,65.0,45.555557,-16.777779000000002,37.555557,-20.777779,65.0,0.29762968,-2.0225987,1
187.0,89.0,9,0.0,0.0,3.0,1.6055458,1.111111,1.0680546999999998,8.444445,6.3333335,13.0,6.0,-6.3333335,13.666667000000002,-7.333333500000001,13.0,0.548545,-2.0438845000000003,0
205.0,177.0,9,0.0,0.0,2.8333347,9.633328,8.499999,17.366692,32.444443,28.444445,40.333336,28.555555,-12.0,23.666666,-11.666667,40.333336,0.296365,-2.121237,1
37.0,165.0,9,0.0,0.0,2.388889,8.1074,16.444445,23.89629,35.814816,30.777779,42.88889,33.77778,-15.111111,21.222221,-6.111111,42.88889,0.2736465999999999,-2.470153,1
37.0,130.0,9,0.0,0.0,0.77777773,0.96296304,1.2777777,0.951852,1.6296296,1.1111112,3.0,0.7777778000000001,-1.5555556,4.111111,-2.5555556,3.0,0.85555553,-1.9598235,0
